192421,<,O
192421,p,O
192421,>,O
192421,<,O
192421,f,O
192421,o,O
192421,n,O
192421,t,O
192421, ,O
192421,f,O
192421,a,O
192421,c,O
192421,e,O
192421,=,O
192421,"""",O
192421,T,O
192421,i,O
192421,m,O
192421,e,O
192421,s,O
192421, ,O
192421,N,O
192421,e,O
192421,w,O
192421, ,O
192421,R,O
192421,o,O
192421,m,O
192421,a,O
192421,n,O
192421, ,O
192421,P,O
192421,S,O
192421,",",O
192421, ,O
192421,T,O
192421,i,O
192421,m,O
192421,e,O
192421,s,O
192421, ,O
192421,N,O
192421,e,O
192421,w,O
192421, ,O
192421,R,O
192421,o,O
192421,m,O
192421,a,O
192421,n,O
192421,",",O
192421, ,O
192421,T,O
192421,i,O
192421,m,O
192421,e,O
192421,s,O
192421,"""",O
192421, ,O
192421,s,O
192421,i,O
192421,z,O
192421,e,O
192421,=,O
192421,"""",O
192421,1,O
192421,"""",O
192421,>,O
192421,I,O
192421,N,O
192421,G,O
192421, ,O
192421,V,O
192421,P,O
192421, ,O
192421,B,O
192421,a,O
192421,l,O
192421,a,O
192421,n,O
192421,c,O
192421,e,O
192421,d,O
192421, ,O
192421,P,O
192421,o,O
192421,r,O
192421,t,O
192421,f,O
192421,o,O
192421,l,O
192421,i,O
192421,o,O
192421, ,O
192421,C,B-Credit Default Swap
192421,r,I-Credit Default Swap
192421,e,I-Credit Default Swap
192421,d,I-Credit Default Swap
192421,i,I-Credit Default Swap
192421,t,I-Credit Default Swap
192421, ,I-Credit Default Swap
192421,D,I-Credit Default Swap
192421,e,I-Credit Default Swap
192421,f,I-Credit Default Swap
192421,a,I-Credit Default Swap
192421,u,I-Credit Default Swap
192421,l,I-Credit Default Swap
192421,t,I-Credit Default Swap
192421, ,I-Credit Default Swap
192421,S,I-Credit Default Swap
192421,w,I-Credit Default Swap
192421,a,I-Credit Default Swap
192421,p,I-Credit Default Swap
192421, ,O
192421,A,O
192421,g,O
192421,r,O
192421,e,O
192421,e,O
192421,m,O
192421,e,O
192421,n,O
192421,t,O
192421,s,O
192421, ,O
192421,O,O
192421,u,O
192421,t,O
192421,s,O
192421,t,O
192421,a,O
192421,n,O
192421,d,O
192421,i,O
192421,n,O
192421,g,O
192421, ,O
192421,o,O
192421,n,O
192421, ,O
192421,D,O
192421,e,O
192421,c,O
192421,e,O
192421,m,O
192421,b,O
192421,e,O
192421,r,O
192421, ,O
192421,3,O
192421,1,O
192421,",",O
192421, ,O
192421,2,O
192421,0,O
192421,0,O
192421,6,O
192421,:,O
192421,<,O
192421,/,O
192421,f,O
192421,o,O
192421,n,O
192421,t,O
192421,>,O
192421,<,O
192421,/,O
192421,p,O
192421,>,O
192425,<,O
192425,f,O
192425,o,O
192425,n,O
192425,t,O
192425, ,O
192425,f,O
192425,a,O
192425,c,O
192425,e,O
192425,=,O
192425,"""",O
192425,T,O
192425,i,O
192425,m,O
192425,e,O
192425,s,O
192425, ,O
192425,N,O
192425,e,O
192425,w,O
192425, ,O
192425,R,O
192425,o,O
192425,m,O
192425,a,O
192425,n,O
192425, ,O
192425,P,O
192425,S,O
192425,",",O
192425, ,O
192425,T,O
192425,i,O
192425,m,O
192425,e,O
192425,s,O
192425, ,O
192425,N,O
192425,e,O
192425,w,O
192425, ,O
192425,R,O
192425,o,O
192425,m,O
192425,a,O
192425,n,O
192425,",",O
192425, ,O
192425,T,O
192425,i,O
192425,m,O
192425,e,O
192425,s,O
192425,"""",O
192425, ,O
192425,s,O
192425,i,O
192425,z,O
192425,e,O
192425,=,O
192425,"""",O
192425,1,O
192425,"""",O
192425,>,O
192425,<,O
192425,b,O
192425,>,O
192425,C,B-Counterparty
192425,o,I-Counterparty
192425,u,I-Counterparty
192425,n,I-Counterparty
192425,t,I-Counterparty
192425,e,I-Counterparty
192425,r,I-Counterparty
192425,p,I-Counterparty
192425,a,I-Counterparty
192425,r,I-Counterparty
192425,t,I-Counterparty
192425,y,I-Counterparty
192425,<,O
192425,/,O
192425,b,O
192425,>,O
192425,<,O
192425,/,O
192425,f,O
192425,o,O
192425,n,O
192425,t,O
192425,>,O
192425,<,O
192425,/,O
192425,t,O
192425,d,O
192425,>,O
192431,<,O
192431,f,O
192431,o,O
192431,n,O
192431,t,O
192431, ,O
192431,f,O
192431,a,O
192431,c,O
192431,e,O
192431,=,O
192431,"""",O
192431,T,O
192431,i,O
192431,m,O
192431,e,O
192431,s,O
192431, ,O
192431,N,O
192431,e,O
192431,w,O
192431, ,O
192431,R,O
192431,o,O
192431,m,O
192431,a,O
192431,n,O
192431, ,O
192431,P,O
192431,S,O
192431,",",O
192431, ,O
192431,T,O
192431,i,O
192431,m,O
192431,e,O
192431,s,O
192431, ,O
192431,N,O
192431,e,O
192431,w,O
192431, ,O
192431,R,O
192431,o,O
192431,m,O
192431,a,O
192431,n,O
192431,",",O
192431, ,O
192431,T,O
192431,i,O
192431,m,O
192431,e,O
192431,s,O
192431,"""",O
192431, ,O
192431,s,O
192431,i,O
192431,z,O
192431,e,O
192431,=,O
192431,"""",O
192431,1,O
192431,"""",O
192431,>,O
192431,<,O
192431,b,O
192431,>,O
192431,B,B-Direction of Trade
192431,u,I-Direction of Trade
192431,y,I-Direction of Trade
192431,/,I-Direction of Trade
192431,S,I-Direction of Trade
192431,e,I-Direction of Trade
192431,l,I-Direction of Trade
192431,l,I-Direction of Trade
192431,<,O
192431,B,O
192431,R,O
192431,>,O
192431,<,O
192431,/,O
192431,b,O
192431,>,O
192431,<,O
192431,/,O
192431,f,O
192431,o,O
192431,n,O
192431,t,O
192431,>,O
192431,<,O
192431,f,O
192431,o,O
192431,n,O
192431,t,O
192431, ,O
192431,f,O
192431,a,O
192431,c,O
192431,e,O
192431,=,O
192431,"""",O
192431,T,O
192431,i,O
192431,m,O
192431,e,O
192431,s,O
192431, ,O
192431,N,O
192431,e,O
192431,w,O
192431, ,O
192431,R,O
192431,o,O
192431,m,O
192431,a,O
192431,n,O
192431, ,O
192431,P,O
192431,S,O
192431,",",O
192431, ,O
192431,T,O
192431,i,O
192431,m,O
192431,e,O
192431,s,O
192431, ,O
192431,N,O
192431,e,O
192431,w,O
192431, ,O
192431,R,O
192431,o,O
192431,m,O
192431,a,O
192431,n,O
192431,",",O
192431, ,O
192431,T,O
192431,i,O
192431,m,O
192431,e,O
192431,s,O
192431,"""",O
192431, ,O
192431,s,O
192431,i,O
192431,z,O
192431,e,O
192431,=,O
192431,"""",O
192431,1,O
192431,"""",O
192431,>,O
192431,<,O
192431,b,O
192431,>,O
192431,P,O
192431,r,O
192431,o,O
192431,t,O
192431,e,O
192431,c,O
192431,t,O
192431,i,O
192431,o,O
192431,n,O
192431,<,O
192431,/,O
192431,b,O
192431,>,O
192431,<,O
192431,/,O
192431,f,O
192431,o,O
192431,n,O
192431,t,O
192431,>,O
192431,<,O
192431,/,O
192431,t,O
192431,d,O
192431,>,O
192448,<,O
192448,f,O
192448,o,O
192448,n,O
192448,t,O
192448, ,O
192448,f,O
192448,a,O
192448,c,O
192448,e,O
192448,=,O
192448,"""",O
192448,T,O
192448,i,O
192448,m,O
192448,e,O
192448,s,O
192448, ,O
192448,N,O
192448,e,O
192448,w,O
192448, ,O
192448,R,O
192448,o,O
192448,m,O
192448,a,O
192448,n,O
192448, ,O
192448,P,O
192448,S,O
192448,",",O
192448, ,O
192448,T,O
192448,i,O
192448,m,O
192448,e,O
192448,s,O
192448, ,O
192448,N,O
192448,e,O
192448,w,O
192448, ,O
192448,R,O
192448,o,O
192448,m,O
192448,a,O
192448,n,O
192448,",",O
192448, ,O
192448,T,O
192448,i,O
192448,m,O
192448,e,O
192448,s,O
192448,"""",O
192448, ,O
192448,s,O
192448,i,O
192448,z,O
192448,e,O
192448,=,O
192448,"""",O
192448,1,O
192448,"""",O
192448,>,O
192448,M,B-Counterparty
192448,o,I-Counterparty
192448,r,I-Counterparty
192448,g,I-Counterparty
192448,a,I-Counterparty
192448,n,I-Counterparty
192448, ,I-Counterparty
192448,S,I-Counterparty
192448,t,I-Counterparty
192448,a,I-Counterparty
192448,n,I-Counterparty
192448,l,I-Counterparty
192448,e,I-Counterparty
192448,y,I-Counterparty
192448,<,O
192448,B,O
192448,R,O
192448,>,O
192448,<,O
192448,/,O
192448,f,O
192448,o,O
192448,n,O
192448,t,O
192448,>,O
192448,<,O
192448,/,O
192448,t,O
192448,d,O
192448,>,O
192453,<,O
192453,f,O
192453,o,O
192453,n,O
192453,t,O
192453, ,O
192453,f,O
192453,a,O
192453,c,O
192453,e,O
192453,=,O
192453,"""",O
192453,T,O
192453,i,O
192453,m,O
192453,e,O
192453,s,O
192453, ,O
192453,N,O
192453,e,O
192453,w,O
192453, ,O
192453,R,O
192453,o,O
192453,m,O
192453,a,O
192453,n,O
192453, ,O
192453,P,O
192453,S,O
