3701966,$,B-Notional Amount
3701966,3,I-Notional Amount
3701966,",",I-Notional Amount
3701966,0,I-Notional Amount
3701966,0,I-Notional Amount
3701966,0,I-Notional Amount
3701966,",",I-Notional Amount
3701966,0,I-Notional Amount
3701966,0,I-Notional Amount
3701966,0,I-Notional Amount
3701966, ,O
3701966, ,O
3701966, ,O
3701966, ,O
3701966, ,O
3701966,A,O
3701966,g,O
3701966,r,O
3701966,e,O
3701966,e,O
3701966,m,O
3701966,e,O
3701966,n,O
3701966,t,O
3701966, ,O
3701966,w,O
3701966,i,O
3701966,t,O
3701966,h,O
3701966, ,O
3701966,D,B-Counterparty
3701966,e,I-Counterparty
3701966,u,I-Counterparty
3701966,t,I-Counterparty
3701966,s,I-Counterparty
3701966,c,I-Counterparty
3701966,h,I-Counterparty
3701966,e,I-Counterparty
3701966, ,I-Counterparty
3701966,B,I-Counterparty
3701966,a,I-Counterparty
3701966,n,I-Counterparty
3701966,k,I-Counterparty
3701966, ,O
3701966,d,O
3701966,a,O
3701966,t,O
3701966,e,O
3701966,d,O
3701966, ,O
3701966,J,O
3701966,a,O
3701966,n,O
3701966,u,O
3701966,a,O
3701966,r,O
3701966,y,O
3701967,1,O
3701967,5,O
3701967,",",O
3701967, ,O
3701967,2,O
3701967,0,O
3701967,0,O
3701967,2,O
3701967,",",O
3701967, ,O
3701967,t,O
3701967,e,O
3701967,r,O
3701967,m,O
3701967,i,O
3701967,n,O
3701967,a,O
3701967,t,O
3701967,i,O
3701967,n,O
3701967,g,O
3701967, ,O
3701967,o,O
3701967,n,O
3701967, ,O
3701967,F,B-Expiration Date
3701967,e,I-Expiration Date
3701967,b,I-Expiration Date
3701967,r,I-Expiration Date
3701967,u,I-Expiration Date
3701967,a,I-Expiration Date
3701967,r,I-Expiration Date
3701967,y,I-Expiration Date
3701967, ,I-Expiration Date
3701967,1,I-Expiration Date
3701967,5,I-Expiration Date
3701967,",",I-Expiration Date
3701967, ,I-Expiration Date
3701967,2,I-Expiration Date
3701967,0,I-Expiration Date
3701967,0,I-Expiration Date
3701967,4,I-Expiration Date
3701967,",",O
3701969,a,O
3701969,m,O
3701969,o,O
3701969,u,O
3701969,n,O
3701969,t,O
3701969,.,O
3701969, ,O
3701969,T,O
3701969,h,O
3701969,e,O
3701969, ,O
3701969,F,O
3701969,u,O
3701969,n,O
3701969,d,O
3701969, ,O
3701969,p,B-Direction of Trade
3701969,a,I-Direction of Trade
3701969,y,I-Direction of Trade
3701969,s,I-Direction of Trade
3701969, ,O
3701969,o,O
3701969,n,O
3701969,l,O
3701969,y,O
3701969, ,O
3701969,u,O
3701969,p,O
3701969,o,O
3701969,n,O
3701969, ,O
3701969,a,O
3701969, ,O
3701969,d,O
3701969,e,O
3701969,f,O
3701969,a,O
3701969,u,O
3701969,l,O
3701969,t,O
3701970,e,O
3701970,v,O
3701970,e,O
3701970,n,O
3701970,t,O
3701970, ,O
3701970,o,O
3701970,f,O
3701970, ,B-Reference Entity
3701970,C,I-Reference Entity
3701970,a,I-Reference Entity
3701970,l,I-Reference Entity
3701970,p,I-Reference Entity
